customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
10302,24,94837,RENT,8,HOMEIMPROVEMENT,A,"£9,600.00",11.99,4,,2,NO DEFAULT
10303,22,66250,MORTGAGE,5,MEDICAL,A,"£8,700.00",6.92,2,,3,NO DEFAULT
10304,25,66252,OWN,10,MEDICAL,B,"£5,000.00",12.53,5,Y,4,NO DEFAULT
10305,26,66384,MORTGAGE,3,VENTURE,A,"£10,000.00",7.88,6,,4,NO DEFAULT
10306,22,66396,MORTGAGE,6,EDUCATION,B,"£15,000.00",13.48,7,,2,NO DEFAULT
10307,23,97500,RENT,0,DEBTCONSOLIDATION,A,"£9,600.00",10.37,3,,3,NO DEFAULT
10308,25,66420,MORTGAGE,1,MEDICAL,A,"£4,000.00",12.18,5,,3,NO DEFAULT
10309,23,66480,OWN,6,EDUCATION,A,"£4,000.00",8.32,3,,2,NO DEFAULT
10310,25,66500,MORTGAGE,9,DEBTCONSOLIDATION,A,"£5,000.00",9.63,5,,3,NO DEFAULT
10311,26,120640,RENT,0,EDUCATION,B,"£9,600.00",14.22,6,,4,NO DEFAULT
10312,21,28000,RENT,1,HOMEIMPROVEMENT,B,"£9,700.00",11.34,1,N,2,DEFAULT
10313,24,66500,MORTGAGE,0,HOMEIMPROVEMENT,A,"£8,800.00",8.59,4,,4,NO DEFAULT
10314,24,66500,MORTGAGE,7,VENTURE,B,"£1,400.00",12.53,4,Y,4,NO DEFAULT
10315,21,70000,RENT,5,MEDICAL,A,"£9,700.00",12.53,1,,4,NO DEFAULT
10316,26,66504,MORTGAGE,10,EDUCATION,B,"£12,000.00",12.53,7,,3,NO DEFAULT
10317,24,60516,OTHER,8,DEBTCONSOLIDATION,A,"£18,000.00",11.26,7,N,4,DEFAULT
10318,24,66600,OWN,3,VENTURE,A,"£7,200.00",10.65,4,,4,NO DEFAULT
10319,23,66661,MORTGAGE,7,MEDICAL,A,"£1,500.00",11.49,3,,3,NO DEFAULT
10320,24,66766,MORTGAGE,,HOMEIMPROVEMENT,A,"£9,000.00",6.99,4,,2,NO DEFAULT
10321,26,66800,MORTGAGE,0,PERSONAL,A,"£2,500.00",11.49,6,,4,NO DEFAULT
10322,26,66912,MORTGAGE,10,MEDICAL,A,"£12,000.00",5.42,7,,3,NO DEFAULT
10323,23,66912,MORTGAGE,7,PERSONAL,B,"£16,000.00",12.73,7,,3,NO DEFAULT
10324,25,30000,RENT,1,EDUCATION,A,"£9,950.00",8.49,5,N,4,DEFAULT
10325,26,66948,OWN,11,PERSONAL,A,"£20,000.00",10.95,7,,4,NO DEFAULT
10326,22,66996,MORTGAGE,6,EDUCATION,A,"£6,000.00",10.37,2,,3,NO DEFAULT
10327,24,66996,MORTGAGE,5,EDUCATION,A,"£10,000.00",9.62,4,,2,NO DEFAULT
10328,24,18000,RENT,0,HOMEIMPROVEMENT,A,"£10,000.00",7.29,4,N,4,DEFAULT
10329,22,66996,OWN,3,VENTURE,B,"£7,000.00",14.72,2,Y,3,NO DEFAULT
10330,21,19200,RENT,0,HOMEIMPROVEMENT,A,"£10,000.00",10.99,1,N,3,DEFAULT
10331,23,66996,MORTGAGE,2,DEBTCONSOLIDATION,A,"£7,000.00",7.88,3,,4,NO DEFAULT
10332,23,66996,MORTGAGE,7,MEDICAL,A,"£10,000.00",9.32,3,,3,NO DEFAULT
10333,22,20000,RENT,,VENTURE,A,"£10,000.00",6.62,2,N,2,DEFAULT
10334,24,66996,MORTGAGE,8,MEDICAL,A,"£1,000.00",9.32,4,,4,NO DEFAULT
10335,22,20000,RENT,2,EDUCATION,A,"£10,000.00",7.49,2,N,4,DEFAULT
10336,22,20008,RENT,2,EDUCATION,A,"£10,000.00",10.95,2,N,2,DEFAULT
10337,21,21000,RENT,2,EDUCATION,A,"£10,000.00",11.71,1,N,2,DEFAULT
10338,24,67000,OWN,2,MEDICAL,A,"£16,000.00",12.69,7,,4,NO DEFAULT
10339,22,21000,RENT,4,EDUCATION,B,"£10,000.00",13.72,2,Y,2,DEFAULT
10340,22,21000,RENT,2,DEBTCONSOLIDATION,B,"£10,000.00",12.73,2,Y,4,DEFAULT
10341,22,67000,OWN,5,EDUCATION,C,"£7,500.00",16.29,2,Y,3,NO DEFAULT
10342,25,67000,MORTGAGE,3,PERSONAL,A,"£3,000.00",7.9,5,,3,NO DEFAULT
10343,26,67000,MORTGAGE,1,VENTURE,A,"£29,000.00",7.51,7,,2,NO DEFAULT
10344,23,67000,MORTGAGE,7,MEDICAL,A,"£2,500.00",11.71,3,,3,NO DEFAULT
10345,26,67000,MORTGAGE,4,MEDICAL,A,"£10,400.00",8.9,7,,4,NO DEFAULT
10346,23,21000,RENT,3,MEDICAL,B,"£10,000.00",13.16,3,Y,4,DEFAULT
10347,23,21000,RENT,3,PERSONAL,A,"£10,000.00",12.21,3,N,4,DEFAULT
10348,23,67000,MORTGAGE,7,VENTURE,A,"£10,000.00",,3,,3,NO DEFAULT
10349,24,21600,RENT,,MEDICAL,A,"£10,000.00",9.91,4,N,3,DEFAULT
10350,26,22000,RENT,10,VENTURE,A,"£10,000.00",9.63,6,N,4,DEFAULT
10351,26,22000,RENT,9,MEDICAL,C,"£10,000.00",14.59,6,Y,2,DEFAULT
10352,24,67000,MORTGAGE,9,EDUCATION,A,"£10,400.00",5.99,7,,2,NO DEFAULT
10353,22,67000,MORTGAGE,0,EDUCATION,A,"£12,000.00",11.99,7,,4,NO DEFAULT
10354,23,67000,MORTGAGE,2,DEBTCONSOLIDATION,A,"£5,600.00",7.49,3,,2,NO DEFAULT
10355,22,23000,RENT,6,MEDICAL,A,"£10,000.00",9.88,2,N,2,DEFAULT
10356,24,67000,MORTGAGE,0,DEBTCONSOLIDATION,A,"£4,000.00",7.49,4,,3,NO DEFAULT
10357,25,23387,RENT,2,PERSONAL,A,"£10,000.00",7.51,5,N,4,DEFAULT
10358,26,23624,RENT,6,PERSONAL,A,"£10,000.00",9.88,6,N,2,DEFAULT
10359,24,23700,RENT,8,VENTURE,A,"£10,000.00",9.32,4,N,4,DEFAULT
10360,25,24000,RENT,4,HOMEIMPROVEMENT,A,"£10,000.00",9.91,5,N,4,DEFAULT
10361,21,24000,RENT,5,EDUCATION,A,"£10,000.00",,1,N,2,DEFAULT
10362,26,24000,RENT,3,MEDICAL,A,"£10,000.00",,6,N,2,DEFAULT
10363,24,24000,RENT,3,DEBTCONSOLIDATION,A,"£10,000.00",10.38,4,N,4,DEFAULT
10364,24,67000,MORTGAGE,2,HOMEIMPROVEMENT,A,"£12,150.00",10.37,7,,3,NO DEFAULT
10365,23,67000,MORTGAGE,3,DEBTCONSOLIDATION,A,"£9,250.00",5.79,3,,2,NO DEFAULT
10366,22,67000,MORTGAGE,7,DEBTCONSOLIDATION,A,"£8,800.00",7.51,2,,2,NO DEFAULT
10367,22,67000,MORTGAGE,6,VENTURE,A,"£4,000.00",6.76,2,,3,NO DEFAULT
10368,21,24000,RENT,,DEBTCONSOLIDATION,B,"£10,000.00",13.48,1,N,2,DEFAULT
10369,23,67000,OWN,1,VENTURE,A,"£3,250.00",6.76,3,,2,NO DEFAULT
10370,24,24000,RENT,6,DEBTCONSOLIDATION,A,"£10,000.00",10.99,4,N,4,DEFAULT
10371,22,24000,RENT,6,DEBTCONSOLIDATION,A,"£10,000.00",,2,N,3,DEFAULT
10372,22,67000,OWN,3,EDUCATION,A,"£12,000.00",8.59,7,,2,NO DEFAULT
10373,24,24000,RENT,3,VENTURE,A,"£10,000.00",8.7,4,N,2,DEFAULT
10374,21,67000,MORTGAGE,5,EDUCATION,C,"£25,000.00",15.65,7,Y,2,NO DEFAULT
10375,23,67000,OWN,7,PERSONAL,B,"£6,400.00",,3,,3,NO DEFAULT
10376,23,24960,RENT,0,PERSONAL,A,"£10,000.00",9.64,3,N,4,DEFAULT
10377,26,24996,RENT,2,PERSONAL,A,"£10,000.00",,6,N,4,DEFAULT
10378,24,67000,OWN,3,VENTURE,B,"£13,000.00",,7,Y,3,NO DEFAULT
10379,22,24996,RENT,3,MEDICAL,A,"£10,000.00",8.94,2,N,4,DEFAULT
10380,21,25000,RENT,1,PERSONAL,A,"£10,000.00",,1,N,4,DEFAULT
10381,23,67000,MORTGAGE,0,VENTURE,A,"£6,000.00",9.32,3,,2,NO DEFAULT
10382,26,67000,MORTGAGE,10,PERSONAL,A,"£10,000.00",12.21,6,,3,NO DEFAULT
10383,23,67000,MORTGAGE,1,EDUCATION,D,"£16,000.00",16.32,7,Y,2,NO DEFAULT
10384,23,61000,MORTGAGE,7,HOMEIMPROVEMENT,B,"£18,000.00",12.09,7,Y,3,DEFAULT
10385,25,67000,MORTGAGE,0,EDUCATION,A,"£7,000.00",8.63,5,,3,NO DEFAULT
10386,25,25000,RENT,,DEBTCONSOLIDATION,A,"£10,000.00",7.66,5,N,4,DEFAULT
10387,24,25000,RENT,4,VENTURE,A,"£10,000.00",11.36,4,N,2,DEFAULT
10388,23,25000,RENT,3,VENTURE,A,"£10,000.00",11.83,3,N,3,DEFAULT
10389,24,61100,MORTGAGE,4,DEBTCONSOLIDATION,C,"£25,000.00",17.49,7,N,3,DEFAULT
10390,22,67145,MORTGAGE,2,EDUCATION,A,"£10,000.00",10.62,2,,4,NO DEFAULT
10391,22,25000,RENT,0,PERSONAL,A,"£10,000.00",8.59,2,N,2,DEFAULT
10392,25,67200,MORTGAGE,9,HOMEIMPROVEMENT,B,"£15,000.00",,7,,4,NO DEFAULT
10393,25,25000,RENT,3,PERSONAL,C,"£10,000.00",14.11,5,Y,2,DEFAULT
10394,23,67200,MORTGAGE,7,VENTURE,A,"£16,000.00",6.03,7,,2,NO DEFAULT
10395,23,67200,MORTGAGE,7,EDUCATION,A,"£5,525.00",6.99,3,,4,NO DEFAULT
10396,22,67200,MORTGAGE,2,PERSONAL,A,"£5,000.00",9.99,2,,2,NO DEFAULT
10397,25,67200,MORTGAGE,9,MEDICAL,B,"£5,000.00",13.8,5,Y,2,NO DEFAULT
10398,23,25920,RENT,4,EDUCATION,C,"£10,000.00",15.58,3,N,2,DEFAULT
10399,24,61200,MORTGAGE,8,EDUCATION,B,"£2,500.00",,4,N,4,DEFAULT
10400,25,67200,MORTGAGE,6,HOMEIMPROVEMENT,A,"£3,250.00",11.49,5,,2,NO DEFAULT
10401,22,26000,RENT,1,DEBTCONSOLIDATION,A,"£10,000.00",10.65,2,N,3,DEFAULT
10402,26,67260,MORTGAGE,9,HOMEIMPROVEMENT,A,"£6,500.00",7.14,6,,2,NO DEFAULT
10403,24,26000,RENT,6,PERSONAL,A,"£10,000.00",10.99,4,N,4,DEFAULT
10404,23,52102,MORTGAGE,1,MEDICAL,A,"£3,500.00",10.75,3,N,3,DEFAULT
10405,22,67320,MORTGAGE,7,EDUCATION,B,"£3,900.00",14.35,2,Y,4,NO DEFAULT
10406,24,26000,RENT,8,EDUCATION,D,"£10,000.00",16.63,4,Y,2,DEFAULT
10407,22,67350,MORTGAGE,6,EDUCATION,C,"£9,600.00",14.96,2,,4,NO DEFAULT
10408,24,67430,MORTGAGE,8,MEDICAL,B,"£12,000.00",12.87,7,Y,4,NO DEFAULT
10409,22,67440,MORTGAGE,6,EDUCATION,A,"£5,500.00",10.25,2,,4,NO DEFAULT
10410,22,26400,RENT,0,VENTURE,B,"£10,000.00",13.49,2,N,3,DEFAULT
10411,21,52244,MORTGAGE,5,MEDICAL,B,"£4,000.00",,1,N,2,DEFAULT
10412,24,61499,MORTGAGE,8,DEBTCONSOLIDATION,C,"£19,600.00",15.65,7,N,2,DEFAULT
10413,22,26400,RENT,1,EDUCATION,A,"£10,000.00",7.49,2,N,3,DEFAULT
10414,24,67500,MORTGAGE,2,EDUCATION,A,"£14,400.00",11.71,7,,2,NO DEFAULT
10415,22,26400,RENT,1,PERSONAL,C,"£10,000.00",16.02,2,N,2,DEFAULT
10416,21,26400,RENT,3,MEDICAL,A,"£10,000.00",,1,N,2,DEFAULT
10417,24,26400,RENT,5,MEDICAL,A,"£10,000.00",6.54,4,N,4,DEFAULT
10418,24,67500,MORTGAGE,3,PERSONAL,A,"£3,000.00",7.88,4,,4,NO DEFAULT
10419,22,26400,RENT,3,PERSONAL,A,"£10,000.00",9.88,2,N,2,DEFAULT
10420,23,27000,RENT,6,MEDICAL,A,"£10,000.00",10.65,3,N,3,DEFAULT
10421,23,27000,RENT,5,MEDICAL,A,"£10,000.00",,3,N,2,DEFAULT
10422,24,27000,RENT,0,DEBTCONSOLIDATION,B,"£10,000.00",12.73,4,N,2,DEFAULT
10423,22,27048,RENT,0,EDUCATION,B,"£10,000.00",12.61,2,Y,4,DEFAULT
10424,22,27376,RENT,0,EDUCATION,B,"£10,000.00",10.28,2,N,3,DEFAULT
10425,23,27996,RENT,7,DEBTCONSOLIDATION,A,"£10,000.00",,3,N,2,DEFAULT
10426,22,28000,RENT,6,EDUCATION,A,"£10,000.00",5.42,2,N,3,DEFAULT
10427,24,28000,RENT,8,MEDICAL,A,"£10,000.00",6.91,4,N,3,DEFAULT
10428,25,67675,MORTGAGE,9,MEDICAL,B,"£3,000.00",14.35,5,,3,NO DEFAULT
10429,21,28600,RENT,3,PERSONAL,B,"£10,000.00",11.34,1,Y,3,DEFAULT
10430,25,29000,RENT,5,VENTURE,A,"£10,000.00",7.49,5,N,2,DEFAULT
10431,22,29000,RENT,6,MEDICAL,A,"£10,000.00",7.29,2,N,3,DEFAULT
10432,22,67775,MORTGAGE,3,EDUCATION,B,"£9,600.00",14.79,2,Y,4,NO DEFAULT
10433,24,29000,RENT,1,VENTURE,A,"£10,000.00",10.74,4,N,2,DEFAULT
10434,21,29000,RENT,5,DEBTCONSOLIDATION,A,"£10,000.00",10,1,N,4,DEFAULT
10435,22,67807,MORTGAGE,6,VENTURE,A,"£6,400.00",7.14,2,,3,NO DEFAULT
10436,23,61836,MORTGAGE,4,DEBTCONSOLIDATION,C,"£1,700.00",16.77,3,N,4,DEFAULT
10437,26,67900,MORTGAGE,2,DEBTCONSOLIDATION,A,"£2,400.00",8.49,6,,4,NO DEFAULT
10438,26,29406,RENT,5,HOMEIMPROVEMENT,A,"£10,000.00",11.71,6,N,4,DEFAULT
10439,24,67992,MORTGAGE,8,DEBTCONSOLIDATION,A,"£12,000.00",10.75,7,,2,NO DEFAULT
10440,23,68000,MORTGAGE,7,VENTURE,A,"£12,000.00",7.51,7,,3,NO DEFAULT
10441,25,68000,MORTGAGE,3,HOMEIMPROVEMENT,C,"£6,500.00",16.29,5,Y,3,NO DEFAULT
10442,23,30000,RENT,0,HOMEIMPROVEMENT,B,"£10,000.00",15.27,3,Y,4,DEFAULT
10443,22,68000,MORTGAGE,6,EDUCATION,C,"£20,000.00",16.77,7,Y,4,NO DEFAULT
10444,22,68000,MORTGAGE,6,DEBTCONSOLIDATION,A,"£16,000.00",7.9,7,,4,NO DEFAULT
10445,23,30000,RENT,7,EDUCATION,B,"£10,000.00",13.99,3,N,2,DEFAULT
10446,21,30000,RENT,5,VENTURE,A,"£10,000.00",11.99,1,N,4,DEFAULT
10447,24,30000,RENT,0,PERSONAL,D,"£10,000.00",19.29,4,Y,3,DEFAULT
10448,23,30000,RENT,3,DEBTCONSOLIDATION,A,"£10,000.00",7.49,3,N,2,DEFAULT
10449,26,30000,RENT,1,DEBTCONSOLIDATION,A,"£10,000.00",6.99,6,N,4,DEFAULT
10450,22,68000,MORTGAGE,6,EDUCATION,B,"£9,000.00",15.27,2,,2,NO DEFAULT
10451,23,52700,MORTGAGE,7,MEDICAL,C,"£8,000.00",16.29,3,Y,2,DEFAULT
10452,25,68000,OWN,8,HOMEIMPROVEMENT,A,"£6,000.00",12.42,5,,4,NO DEFAULT
10453,23,68000,MORTGAGE,7,MEDICAL,A,"£10,000.00",9.91,3,,4,NO DEFAULT
10454,21,52700,MORTGAGE,4,MEDICAL,C,"£26,400.00",16.49,7,N,3,DEFAULT
10455,22,68000,MORTGAGE,6,EDUCATION,A,"£11,000.00",6.99,7,,4,NO DEFAULT
10456,23,68000,MORTGAGE,5,EDUCATION,A,"£11,500.00",9.99,7,,3,NO DEFAULT
10457,22,30000,RENT,6,DEBTCONSOLIDATION,A,"£10,000.00",10.37,2,N,4,DEFAULT
10458,24,30000,RENT,3,MEDICAL,A,"£10,000.00",5.79,4,N,4,DEFAULT
10459,24,68000,MORTGAGE,8,MEDICAL,A,"£8,000.00",7.49,4,,4,NO DEFAULT
10460,25,30000,RENT,9,MEDICAL,A,"£10,000.00",7.51,5,N,2,DEFAULT
10461,22,68000,MORTGAGE,3,VENTURE,A,"£6,500.00",5.99,2,,4,NO DEFAULT
10462,22,30000,RENT,4,EDUCATION,A,"£10,000.00",11.86,2,N,2,DEFAULT
10463,22,68000,MORTGAGE,6,PERSONAL,A,"£10,000.00",7.49,2,,2,NO DEFAULT
10464,25,68000,MORTGAGE,2,VENTURE,B,"£6,500.00",12.99,5,Y,3,NO DEFAULT
10465,22,30000,RENT,4,EDUCATION,B,"£10,000.00",14.35,2,N,3,DEFAULT
10466,22,30000,RENT,5,PERSONAL,B,"£10,000.00",13.98,2,Y,2,DEFAULT
10467,25,68000,MORTGAGE,9,DEBTCONSOLIDATION,A,"£8,000.00",,5,,3,NO DEFAULT
10468,24,30000,RENT,4,DEBTCONSOLIDATION,C,"£10,000.00",,4,Y,3,DEFAULT
10469,26,68000,MORTGAGE,10,EDUCATION,A,"£10,000.00",8.49,6,,3,NO DEFAULT
10470,22,68000,MORTGAGE,6,PERSONAL,A,"£10,000.00",10.74,2,,2,NO DEFAULT
10471,26,68000,MORTGAGE,3,DEBTCONSOLIDATION,A,"£10,000.00",5.79,6,,2,NO DEFAULT
10472,25,30000,RENT,4,MEDICAL,A,"£10,000.00",7.51,5,N,3,DEFAULT
10473,24,68000,MORTGAGE,1,VENTURE,A,"£6,000.00",,4,,2,NO DEFAULT
10474,23,68000,MORTGAGE,3,VENTURE,A,"£9,750.00",10.37,3,,3,NO DEFAULT
10475,23,30000,RENT,3,PERSONAL,A,"£10,000.00",11.48,3,N,4,DEFAULT
10476,23,30000,RENT,7,MEDICAL,A,"£10,000.00",12.18,3,N,3,DEFAULT
10477,23,68000,MORTGAGE,2,VENTURE,A,"£10,000.00",10.37,3,,2,NO DEFAULT
10478,21,30000,RENT,1,MEDICAL,A,"£10,000.00",11.14,1,N,2,DEFAULT
10479,22,30000,RENT,7,VENTURE,A,"£10,000.00",11.14,2,N,2,DEFAULT
10480,23,68000,MORTGAGE,7,PERSONAL,A,"£12,000.00",5.42,7,,4,NO DEFAULT
10481,23,30000,RENT,3,PERSONAL,A,"£10,000.00",11.14,3,N,2,DEFAULT
10482,24,30000,RENT,0,MEDICAL,C,"£10,000.00",14.61,4,N,3,DEFAULT
10483,23,30000,RENT,4,PERSONAL,C,"£10,000.00",,3,Y,4,DEFAULT
10484,26,68000,MORTGAGE,2,MEDICAL,A,"£3,600.00",6.54,6,,3,NO DEFAULT
10485,22,68000,MORTGAGE,6,EDUCATION,A,"£10,000.00",,2,,2,NO DEFAULT
10486,22,68000,MORTGAGE,6,MEDICAL,A,"£13,000.00",7.88,7,,2,NO DEFAULT
10487,22,30000,RENT,1,MEDICAL,A,"£10,000.00",9.63,2,N,4,DEFAULT
10488,24,68000,MORTGAGE,7,EDUCATION,A,"£6,000.00",7.88,4,,2,NO DEFAULT
10489,22,30000,RENT,1,MEDICAL,B,"£10,000.00",12.53,2,N,4,DEFAULT
10490,22,68000,MORTGAGE,6,MEDICAL,A,"£3,500.00",6.39,2,,4,NO DEFAULT
10491,24,30000,RENT,4,DEBTCONSOLIDATION,B,"£10,000.00",11.66,4,N,2,DEFAULT
10492,24,30000,RENT,0,PERSONAL,A,"£10,000.00",8.38,4,N,2,DEFAULT
10493,23,68000,OWN,2,VENTURE,A,"£14,000.00",,7,,3,NO DEFAULT
10494,23,30680,RENT,7,DEBTCONSOLIDATION,A,"£10,000.00",10.37,3,N,4,DEFAULT
10495,26,30720,RENT,4,DEBTCONSOLIDATION,A,"£10,000.00",11.49,6,N,3,DEFAULT
10496,25,30720,RENT,6,EDUCATION,A,"£10,000.00",10.37,5,N,2,DEFAULT
10497,22,68000,MORTGAGE,3,EDUCATION,A,"£14,800.00",9.88,7,,4,NO DEFAULT
10498,26,30720,RENT,5,DEBTCONSOLIDATION,A,"£10,000.00",7.88,6,N,2,DEFAULT
10499,26,68000,MORTGAGE,10,EDUCATION,A,"£6,500.00",,6,,2,NO DEFAULT
10500,22,31000,RENT,6,PERSONAL,A,"£10,000.00",8.9,2,N,4,DEFAULT
10501,26,68000,OWN,8,PERSONAL,A,"£24,250.00",12.18,7,,4,NO DEFAULT
10502,24,68000,MORTGAGE,8,HOMEIMPROVEMENT,A,"£3,600.00",7.74,4,,4,NO DEFAULT
10503,24,31000,RENT,2,VENTURE,B,"£10,000.00",14.65,4,N,2,DEFAULT
10504,26,68000,OWN,6,PERSONAL,B,"£21,000.00",13.92,7,,4,NO DEFAULT
10505,22,31000,RENT,3,VENTURE,D,"£10,000.00",19.42,2,Y,2,DEFAULT
10506,22,31000,RENT,4,PERSONAL,A,"£10,000.00",,2,N,4,DEFAULT
10507,23,31000,RENT,0,MEDICAL,A,"£10,000.00",7.51,3,N,2,DEFAULT
10508,25,62000,MORTGAGE,2,HOMEIMPROVEMENT,D,"£20,000.00",17.04,7,N,3,DEFAULT
10509,25,31200,RENT,3,MEDICAL,A,"£10,000.00",9.91,5,N,4,DEFAULT
10510,23,68000,MORTGAGE,0,EDUCATION,A,"£4,000.00",,3,,4,NO DEFAULT
10511,24,68000,MORTGAGE,1,PERSONAL,D,"£5,500.00",15.68,4,,4,NO DEFAULT
10512,26,68000,MORTGAGE,9,EDUCATION,B,"£12,000.00",,7,Y,3,NO DEFAULT
10513,23,68000,MORTGAGE,4,EDUCATION,A,"£1,000.00",8,3,,3,NO DEFAULT
10514,22,31200,RENT,5,PERSONAL,B,"£10,000.00",12.73,2,N,4,DEFAULT
10515,23,68000,MORTGAGE,2,DEBTCONSOLIDATION,B,"£21,000.00",12.84,7,,2,NO DEFAULT
10516,26,52700,MORTGAGE,3,MEDICAL,C,"£7,500.00",13.8,6,N,2,DEFAULT
10517,23,62000,MORTGAGE,8,HOMEIMPROVEMENT,B,"£9,000.00",11.03,3,N,2,DEFAULT
10518,24,68004,MORTGAGE,5,HOMEIMPROVEMENT,A,"£4,200.00",5.42,4,,4,NO DEFAULT
10519,26,32000,RENT,6,PERSONAL,A,"£10,000.00",6.99,6,N,3,DEFAULT
10520,24,68004,MORTGAGE,7,EDUCATION,A,"£4,000.00",6.39,4,,3,NO DEFAULT
10521,26,52703,MORTGAGE,5,MEDICAL,A,"£4,000.00",11.89,6,N,4,DEFAULT
10522,21,68004,MORTGAGE,5,EDUCATION,A,"£16,000.00",11.26,7,,3,NO DEFAULT
10523,23,32000,RENT,5,MEDICAL,A,"£10,000.00",7.29,3,N,3,DEFAULT
10524,23,32000,RENT,7,VENTURE,B,"£10,000.00",13.11,3,Y,4,DEFAULT
10525,24,68069,MORTGAGE,,VENTURE,A,"£8,100.00",,4,,4,NO DEFAULT
10526,22,32000,RENT,4,VENTURE,C,"£10,000.00",16.07,2,N,2,DEFAULT
10527,22,32000,RENT,2,VENTURE,B,"£10,000.00",13.22,2,N,3,DEFAULT
10528,25,68250,MORTGAGE,3,EDUCATION,A,"£17,000.00",,7,,3,NO DEFAULT
10529,23,32004,RENT,3,MEDICAL,B,"£10,000.00",13.79,3,Y,3,DEFAULT
10530,22,32376,RENT,1,EDUCATION,B,"£10,000.00",13.61,2,Y,4,DEFAULT
10531,21,32400,RENT,1,EDUCATION,A,"£10,000.00",11.48,1,N,2,DEFAULT
10532,26,68399,MORTGAGE,7,PERSONAL,A,"£10,500.00",6.91,7,,3,NO DEFAULT
10533,25,62400,OWN,7,PERSONAL,D,"£4,000.00",18.39,5,Y,2,DEFAULT
10534,24,68400,MORTGAGE,,PERSONAL,A,"£3,000.00",5.42,4,,4,NO DEFAULT
10535,23,32580,RENT,0,PERSONAL,A,"£10,000.00",11.14,3,N,3,DEFAULT
10536,22,32647,RENT,7,VENTURE,A,"£10,000.00",11.48,2,N,3,DEFAULT
10537,24,68400,OWN,8,MEDICAL,A,"£6,000.00",6.54,4,,4,NO DEFAULT
10538,23,68400,MORTGAGE,,VENTURE,A,"£1,800.00",8.88,3,,4,NO DEFAULT
10539,25,33000,RENT,3,VENTURE,A,"£10,000.00",7.51,5,,4,NO DEFAULT
10540,26,33000,RENT,3,PERSONAL,A,"£10,000.00",11.71,6,,3,NO DEFAULT
10541,23,33000,RENT,4,EDUCATION,B,"£10,000.00",14.65,3,,3,NO DEFAULT
10542,23,33000,RENT,4,EDUCATION,A,"£10,000.00",11.99,3,,4,NO DEFAULT
10543,23,33000,RENT,1,MEDICAL,A,"£10,000.00",5.42,3,,3,NO DEFAULT
10544,21,33000,RENT,5,DEBTCONSOLIDATION,C,"£10,000.00",,1,N,4,DEFAULT
10545,26,33200,RENT,2,MEDICAL,A,"£10,000.00",11.49,6,,2,NO DEFAULT
10546,22,68500,MORTGAGE,3,PERSONAL,A,"£12,000.00",,7,,4,NO DEFAULT
10547,21,33276,RENT,1,DEBTCONSOLIDATION,A,"£10,000.00",11.83,1,,3,NO DEFAULT
10548,23,33280,RENT,2,EDUCATION,A,"£10,000.00",7.51,3,,4,NO DEFAULT
10549,26,68500,MORTGAGE,7,MEDICAL,A,"£9,000.00",7.88,6,,4,NO DEFAULT
10550,22,33280,RENT,2,VENTURE,B,"£10,000.00",12.53,2,Y,4,NO DEFAULT
10551,23,62500,MORTGAGE,3,DEBTCONSOLIDATION,C,"£10,000.00",15.7,3,N,3,DEFAULT
10552,25,33500,RENT,2,VENTURE,A,"£10,000.00",10.25,5,,3,NO DEFAULT
10553,26,68500,MORTGAGE,0,EDUCATION,A,"£6,500.00",11.14,6,,2,NO DEFAULT
10554,23,68500,MORTGAGE,7,EDUCATION,B,"£4,200.00",11.66,3,Y,4,NO DEFAULT
10555,24,33500,RENT,2,VENTURE,B,"£10,000.00",13.16,4,Y,3,NO DEFAULT
10556,22,33600,RENT,2,MEDICAL,A,"£10,000.00",,2,,4,NO DEFAULT
10557,24,33600,RENT,1,DEBTCONSOLIDATION,A,"£10,000.00",9.88,4,N,4,DEFAULT
10558,22,33600,RENT,3,EDUCATION,A,"£10,000.00",10.25,2,,3,NO DEFAULT
10559,25,33600,RENT,2,MEDICAL,B,"£10,000.00",11.03,5,Y,4,NO DEFAULT
10560,22,62654,MORTGAGE,4,HOMEIMPROVEMENT,C,"£6,000.00",14.74,2,N,4,DEFAULT
10561,22,68670,MORTGAGE,5,EDUCATION,A,"£20,000.00",6.91,7,,3,NO DEFAULT
10562,23,68686,MORTGAGE,7,DEBTCONSOLIDATION,A,"£6,000.00",,3,,2,NO DEFAULT
10563,25,33996,RENT,4,HOMEIMPROVEMENT,B,"£10,000.00",12.53,5,N,2,DEFAULT
10564,21,34000,RENT,5,EDUCATION,A,"£10,000.00",9.91,1,,4,NO DEFAULT
10565,21,34000,RENT,0,EDUCATION,B,"£10,000.00",13.61,1,Y,4,NO DEFAULT
10566,22,34500,RENT,0,DEBTCONSOLIDATION,B,"£10,000.00",13.79,2,,2,NO DEFAULT
10567,24,68900,MORTGAGE,2,HOMEIMPROVEMENT,A,"£19,500.00",11.83,7,,2,NO DEFAULT
10568,25,53467,MORTGAGE,5,MEDICAL,C,"£25,000.00",15.7,7,Y,4,DEFAULT
10569,26,34995,RENT,4,EDUCATION,A,"£10,000.00",7.88,6,,2,NO DEFAULT
10570,24,35000,RENT,1,DEBTCONSOLIDATION,A,"£10,000.00",,4,,4,NO DEFAULT
